,entities.hashtags.0.text,entities.hashtags.1.text,entities.hashtags.2.text,entities.hashtags.3.text,entities.hashtags.4.text,entities.hashtags.5.text,entities.hashtags.6.text,entities.hashtags.7.text,entities.hashtags.8.text,favorite_count,reply_count,retweet_count,text,timestamp_ms
606,,,,,,,,,,0,0,0,Donald Trump difficult time telling truth anything lying Medicare All Our propos,1539195103660
607,,,,,,,,,,0,0,0,boost country tourism really make proud everyday,1539195103662
608,,,,,,,,,,0,0,0,Just want quit,1539195103664
609,,,,,,,,,,0,0,0,Cancel,1539195103665
610,,,,,,,,,,0,0,0,Introducing first guest org upcoming LGBTQ journalist panel,1539195103661
611,,,,,,,,,,0,0,0,We chicken work loves attacking I let,1539195103663
612,,,,,,,,,,0,0,0,Bitch said flip page,1539195103666
613,deluded,PMQs,poverty,,,,,,,0,0,0,tories deluded PMQs poverty,1539195103661
614,,,,,,,,,,0,0,0,When get back parents evening African home,1539195104663
615,,,,,,,,,,0,0,0,Last month yearold died Bedford amp teenagers ended hospital Luton day knife wounds T,1539195104657
616,,,,,,,,,,0,0,0,You hear stories like time Marshawn Lynch polite genuine kind We conf,1539195104665
617,,,,,,,,,,0,0,0,Follow,1539195104662
618,,,,,,,,,,0,0,0,The smarter way get unlimited new Metro TMobile Unlimited highspeed data month long TMobi,1539195104657
619,,,,,,,,,,0,0,0,Me Nyasia really went way birthday lastnight,1539195104657
620,,,,,,,,,,0,0,0,kick curb,1539195104658
621,,,,,,,,,,0,0,0,I still single,1539195104658
622,,,,,,,,,,0,0,0,Phil KJVI thank God upon every remembrance Always every prayer mine for via,1539195104664
623,,,,,,,,,,0,0,0,Hectic sht,1539195104658
624,AoIR18,,,,,,,,,0,0,0,Now I m learning great empirical study social media ethics in practice Hey AoIR AoI,1539195104658
625,,,,,,,,,,0,0,0,This outrageous This law basically makes discretionary trickortreaters targeted ag,1539195104658
626,,,,,,,,,,0,0,0,What chsnged PvP,1539195105661
627,,,,,,,,,,0,0,0,Thank x,1539195105664
628,,,,,,,,,,0,0,0,Bilingual culture forgetting languages middle actual important translation,1539195105660
629,,,,,,,,,,0,0,0,I think,1539195105661
630,,,,,,,,,,0,0,0,Eat heart came like wrecking ball tonight Here s incredible entrance f,1539195105665
631,,,,,,,,,,0,0,0,If man show flaw mean flaw really exist,1539195105662
632,HurricaneMichael,hurricanemichael2018,Hurricane,,,,,,,0,0,0,Got pets one hotel room watching HurricaneMichael Glad got hurricanemichael Hurricane htt,1539195105666
633,instantwingame,,,,,,,,,0,0,0,Got free chance win Coffee Maker Tons wins instantwingame,1539195105664
634,,,,,,,,,,0,0,0,X think,1539195105666
635,modsquad,,,,,,,,,0,0,0,Getting prepared P Discovery Evening Two groups competing visitors modsquad fo,1539195105662
636,,,,,,,,,,0,0,0,knowing earrings big fuck gon na wear anyways look hot,1539195106663
637,,,,,,,,,,0,0,0,heightist men shorter agree lifestyle,1539195106663
638,,,,,,,,,,0,0,0,It s ratio comes women men,1539195106657
639,,,,,,,,,,0,0,0,Well gets Brexit means US Putin targeted Brexit well Trump,1539195106661
640,AMAs,,,,,,,,,0,0,0,And first award night goes Congrats winning Favorite Social Artist AMAs,1539195106665
641,,,,,,,,,,0,0,0,web Now reports VPD officer injured traffic stop last night reports,1539195106663
642,,,,,,,,,,0,0,0,Spitfire jumps distance feet create new world record farthest leap dog,1539195106663
643,,,,,,,,,,0,0,0,GAMEDAY Your Bruins La Ronge Ice Wolves tonight early start time If attending game tonight,1539195106659
644,JIN,IDOL,TheMusicVideo,PCAs,BTS,,,,,0,0,0,THE WAY MY HEA FLUTTERED JIN IDOL TheMusicVideo PCAs BTS,1539195106659
645,,,,,,,,,,0,0,0,Think false,1539195106658
646,,,,,,,,,,0,0,0,I seen,1539195106665
647,WednesdayWisdom,,,,,,,,,0,0,0,Watch Hillary Introduce George Soros He admits time get involved elections WednesdayWisdom,1539195106664
648,,,,,,,,,,0,0,0,YIKES,1539195106664
649,,,,,,,,,,0,0,0,Thaaanks So happy like,1539195106660
650,,,,,,,,,,0,0,0,If gets pick judges nothing folks Although Second Amendment people maybe I t,1539195106662
651,,,,,,,,,,0,0,0,hit shit low key,1539195106665
652,LUCRE,LCR,TokenSale,ICO,DontHODL,,,,,0,0,0,Please note LUCRE Official Announcement Channel LUCRE LCR TokenSale ICO DontHODL,1539195107657
653,,,,,,,,,,0,0,0,I loved could nt breathe,1539195107658
654,,,,,,,,,,0,0,0,This nt real s CGI,1539195107666
655,MPN,Anitta,SelenaGomez,Anitters,AnittaGata,Medicina,MaiaReficco,HotelTransilvania3,,0,0,0,ParesShop MPN Anitta SelenaGomez Anitters AnittaGata Medicina MaiaReficco HotelTransilvania Cardi B,1539195107666
656,,,,,,,,,,0,0,0,Me Customer check back Me sure Me back room,1539195107665
657,,,,,,,,,,0,0,0,I conversation sons dad last week lmfao He mad none teams champion,1539195107659
658,,,,,,,,,,0,0,0,Closet Dividers Chevron Baby Closet Labels Navy Orange Chevron Rack Dividers Kids Closet Organizers Clos,1539195107657
659,,,,,,,,,,0,0,0,Gas explosion restaurant Abuja leaves people badly burnt,1539195107657
660,,,,,,,,,,0,0,0,Jacob Mellis scores first goal Wolves U,1539195108657
661,,,,,,,,,,0,0,0,Dear Lord Today prepare everything I prayed Take away worries regrets recharge soul renew m,1539195108661
662,,,,,,,,,,0,0,0,My mans got fired stupid shit petty ass rlly posted health code violations saw tags health s,1539195108661
663,,,,,,,,,,0,0,0,We Mammoth Hammer Media blast creating Immersive D Virtual Tour Fonville Morisey Realty Stonehenge,1539195108660
664,WorldMentalHealthDay,,,,,,,,,0,0,0,love bravery WorldMentalHealthDay,1539195108664
665,,,,,,,,,,0,0,0,factssss,1539195108661
666,,,,,,,,,,0,0,0,Fortunately s gone past missed Thank God It s frightening sure Thanks thinking,1539195108665
667,,,,,,,,,,0,0,0,The Dems amp lunatic Left resist obstruct amp lie everything stand nothing They deserve,1539195108659
668,,,,,,,,,,0,0,0,Listen man If Remainer Theresa May gets away make Ted Heath s betrayal fishing fleet look l,1539195108661
669,WorldMentalHealthDay,ParksAndRec,,,,,,,,0,0,0,Did know It WorldMentalHealthDay And thanks ParksAndRec I implemented Treat Yo Self day whi,1539195108658
670,,,,,,,,,,0,0,0,seen much Liverpool spent s decent manager decent team wo nt win anything tho,1539195108657
671,,,,,,,,,,0,0,0,Claim US dollars everyday joining daily free raffle Cube TV,1539195108666
672,,,,,,,,,,0,0,0,Only ELITE remember,1539195109659
673,,,,,,,,,,0,0,0,I like better Old Greg,1539195109657
674,,,,,,,,,,0,0,0,let settle like ihop retweet waffle house,1539195109658
675,,,,,,,,,,0,0,0,When manager make corny joke walk away,1539195109661
676,,,,,,,,,,0,0,0,I like say raised bar instead paved way paved way implies anyone walk the,1539195109664
677,,,,,,,,,,0,0,0,Gain Nigerian Followers SHARP SHARP If Nigerian retweet You get new Nigerian Followers Retweets,1539195109663
678,,,,,,,,,,0,0,0,Could nt said better Thank,1539195109661
679,,,,,,,,,,0,0,0,There day voter registration every single state,1539195109657
680,,,,,,,,,,0,0,0,Rest In Peace thank service,1539195109658
681,,,,,,,,,,0,0,0,today prof said class truly love someone hurt still think g,1539195110663
682,,,,,,,,,,0,0,0,one person followed one person unfollowed automatically checked,1539195110661
683,ITSAVIBE,,,,,,,,,0,0,0,Guess ITSAVIBE,1539195110665
684,,,,,,,,,,0,0,0,I traveling around country weeks clear women angry anguish Kavana,1539195110663
685,,,,,,,,,,0,0,0,Somebody still nt heard Please keep sharing,1539195110662
686,,,,,,,,,,0,0,0,On Oct Swift urged Instagram followers register vote By evening Oct,1539195110658
687,,,,,,,,,,0,0,0,Like one I saw canned food aisle grocery store day,1539195110659
688,,,,,,,,,,0,0,0,leeshssnakesnstuff Shukaku demon sand We promote pictures free Imagine sne,1539195110665
689,,,,,,,,,,0,0,0,Just posted photo,1539195110663
690,,,,,,,,,,0,0,0,Please share Olivia needs help If please join,1539195110658
691,,,,,,,,,,0,0,0,This young people need vote Share,1539195110662
692,,,,,,,,,,0,0,0,Hurricane Michael makes landfall Florida Panhandle extremely dangerous Category storm Shepard Smith latest,1539195110665
693,,,,,,,,,,0,0,0,Thunder Songbirds Music That Remains via,1539195110660
694,,,,,,,,,,0,0,0,GE Renewable Energy debuts high,1539195110662
695,,,,,,,,,,0,0,0,Bloodclautt gyal,1539195110666
696,Lavrov,,,,,,,,,0,0,0,FM Lavrov The goal Syrian Constitutional Committee make large scale representative body Govt a,1539195110662
697,InfluenceHR,,,,,,,,,0,0,0,We pleased announce two InfluenceHR Awards Best New Visual Identity Ceri,1539195110659
698,,,,,,,,,,0,0,0,You niggas flower crown filter need quit liking tweets smh,1539195111658
699,,,,,,,,,,0,0,0,Still sitting On flight Dying,1539195111661
700,,,,,,,,,,0,0,0,Congrats k dude k time buddy,1539195111658
701,,,,,,,,,,0,0,0,I m little cautious spreading news boys military exemption The source minister of,1539195111661
702,,,,,,,,,,0,0,0,NOT ME I HAVE NOT MENTALLY PREPARED MYSELF FOR CHONI YET,1539195111665
703,,,,,,,,,,0,0,0,And sucks I heard friend already looting,1539195111659
704,,,,,,,,,,0,0,0,Leigh nt interviews nt feeling good today,1539195111660
705,,,,,,,,,,0,0,0,It s time join every major country guaranteeing health care every woman man child country,1539195111663
706,PSAT,psatmemes,,,,,,,,0,0,0,PSAT psatmemes PSAT George H W Bush recieves foot tapestry tip many stars Dave Bill review t,1539195111660
707,WCCG1045FM,,,,,,,,,0,0,0,G Herbo Swervo WCCGFM,1539195111662
708,livecam,sexchat,,,,,,,,0,0,0,livecam sexchat AlexisSweetyy hey im sexy hot lady want play come,1539195111665
709,,,,,,,,,,0,0,0,Oh fucking god I miss much heart wheezed like really wheezed,1539195111662
710,,,,,,,,,,0,0,0,Follow,1539195111665
711,,,,,,,,,,0,0,0,know tweet dont act dumb,1539195112662
712,,,,,,,,,,0,0,0,cold front week IM SO READY,1539195112662
713,,,,,,,,,,0,0,0,In retrospect kind hilarious UK stammered loudly intel leaking reports considering whole Ste,1539195112657
714,,,,,,,,,,0,0,0,I reply like ok pay you,1539195112666
715,NuffieldFJO,bornintocare,,,,,,,,0,0,0,Born Care full report available new Nuffield FJO website NuffieldFJO bornintocare,1539195112666
716,,,,,,,,,,0,0,0,OH SO PURE EXCUSE ME LITTLE BABY WHAT THE HELL SELENA JUST HAPPENED,1539195112661
717,,,,,,,,,,0,0,0,Are ready gain big Retweet Retweet fast Follow everyone Retweets Follow back Follow ever,1539195112660
718,,,,,,,,,,0,0,0,Dear God thank today yesterday tomorrow forever I m thankful life,1539195112662
719,WorldMentalHealthDay,,,,,,,,,0,0,0,Today WorldMentalHealthDay If loved ones dealing suicidal thoughts mental health issues are,1539195112658
720,,,,,,,,,,0,0,0,sad god help us human beings treat animals,1539195112664
721,,,,,,,,,,0,0,0,Teacher Pay atttention important My brain,1539195112660
722,,,,,,,,,,0,0,0,ADAB Solutions Partners Humancoin,1539195112664
723,,,,,,,,,,0,0,0,When president attacks Constitution calls We People angry mob senses starting ch,1539195112658
724,,,,,,,,,,0,0,0,Me thinks happy nominated,1539195112664
725,,,,,,,,,,0,0,0,Preseason Power Kentucky Kansas Gonzaga Duke North Carolina,1539195112659
726,,,,,,,,,,0,0,0,Kenwood DNX question Cant Play Music Through Bluetooth I get music play blue,1539195112666
727,,,,,,,,,,0,0,0,never hecking mind,1539195112662
728,,,,,,,,,,0,0,0,Is sound massively sync everyone,1539195112662
729,,,,,,,,,,0,0,0,Is sound massively sync everyone,1539195112662
730,,,,,,,,,,0,0,0,I noticed brown families way always blaming daughter law wrongdoings son,1539195113666
731,,,,,,,,,,0,0,0,I point opposite story everytime Facebook turns Fox News I get FB yelled out,1539195113659
732,,,,,,,,,,0,0,0,Leaks unknown sources Games released coming years summarized pictures A new part Sta,1539195113665
733,,,,,,,,,,0,0,0,Interesting moment last night Trump asked crowd Anyone like amnesty Crowd forcefully responded Noooo This aft,1539195113659
734,,,,,,,,,,0,0,0,Follow everyone Likes,1539195113660
735,,,,,,,,,,0,0,0,Ways To Turn Your Customers Into Brand Ambassadors,1539195113657
736,,,,,,,,,,0,0,0,I recommend bailing EPL getting board Scottish Premiership Hearts Midlothian specifically,1539195113666
737,,,,,,,,,,0,0,0,The darkest nights produce brightest stars,1539195114666
738,,,,,,,,,,0,0,0,choose u want retweet,1539195114661
739,,,,,,,,,,0,0,0,Colleges care mental heath,1539195114666
740,,,,,,,,,,0,0,0,Liam Neeson walks onto set horse,1539195114661
741,,,,,,,,,,0,0,0,Am I one takes dreams seriously lol I always try connect current life situations amp see the,1539195114662
742,,,,,,,,,,0,0,0,Fantastic,1539195114663
743,,,,,,,,,,0,0,0,Only sasuke Kakashi Naruto saw epic scene I nt care anyone say The best moments bonds of,1539195114665
744,,,,,,,,,,0,0,0,For idiots wondering video hyped cause like others I STILL tryna figure man sound,1539195114664
745,,,,,,,,,,0,0,0,Yall I ca nt read Carlos without hearing actual voice What gem HalfResurrection Blues Daniel Jos Olde,1539195114663
746,,,,,,,,,,0,0,0,Copenhagen wants carbon neutral via cc enviro,1539195114657
747,,,,,,,,,,0,0,0,Game pm PT Capital One Arena Washington VGK Fleury vs WA,1539195114658
748,,,,,,,,,,0,0,0,SOBBING,1539195114657
749,,,,,,,,,,0,0,0,hey took bongos away phuang IG,1539195115659
750,,,,,,,,,,0,0,0,I think horse loaded,1539195115659
751,,,,,,,,,,0,0,0,No apology necessary resign,1539195115658
752,,,,,,,,,,0,0,0,The Air Jordan IX bulked Fall Winter Who s copping Saturday,1539195115657
753,,,,,,,,,,0,0,0,This going fun,1539195115662
754,,,,,,,,,,0,0,0,More hockey card s would yielded responses I believe Pack net,1539195115658
755,,,,,,,,,,0,0,0,Thank Mike Tackett today s NY Times story I m unwilling get mud Congressman Barr as,1539195115663
756,,,,,,,,,,0,0,0,Yesterday AMAs,1539195115658
757,,,,,,,,,,0,0,0,He naming,1539195115657
758,,,,,,,,,,0,0,0,In celebration k subscribers youtube I giving away ten packs vbucks first ten people comme,1539195115659
759,,,,,,,,,,0,0,0,Thank sir,1539195115657
760,AlahadGroupDubai,,,,,,,,,0,0,0,Alahad Group InquiriesCVS amp gt amp gt info AlahadGroupDubai,1539195115657
761,,,,,,,,,,0,0,0,I really fell cliff smh,1539195115663
762,,,,,,,,,,0,0,0,On serious note ignore shiny thing The FBI Director openly discusses FISA special circumstances,1539195115660
763,,,,,,,,,,0,0,0,So gon na call,1539195116660
764,,,,,,,,,,0,0,0,Train Car,1539195116661
765,,,,,,,,,,0,0,0,William Shatner Leonard Nimoy lunch set Star Trek,1539195116666
766,,,,,,,,,,0,0,0,I agree achieve anything great country No matter race gender If a,1539195116658
767,,,,,,,,,,0,0,0,Our compulsive need argue Twitter ca nt nice things,1539195116659
768,,,,,,,,,,0,0,0,Womps Fabolous Everyone getting indicted huh Gone days celeb privilege avoiding jail time,1539195116662
769,,,,,,,,,,0,0,0,Hii,1539195116659
770,,,,,,,,,,0,0,0,I M PRETTIER THAN YOU,1539195116657
771,,,,,,,,,,0,0,0,winter soldier saying find Phew look,1539195116664
772,,,,,,,,,,0,0,0,Crisis Core A Flawed Masterpiece Compilation Retrospective PA via,1539195116666
773,,,,,,,,,,0,0,0,physical video game physical copy,1539195116665
774,,,,,,,,,,0,0,0,Oh shit s tomorrow I ve nothing wear,1539195116666
775,LIVE,,,,,,,,,0,0,0,The GOATKing LIVE Proving Dark Souls Can SALTFREE Join herd All goats are,1539195116657
776,,,,,,,,,,0,0,0,OH MY GOD YESSSSSS,1539195116662
777,Logicpro,,,,,,,,,0,0,0,E cig pre filled capsules spill free making perfect pop bag go Logicpro,1539195116659
778,,,,,,,,,,0,0,0,Stay safe America,1539195116660
779,,,,,,,,,,0,0,0,jungkook following choreos sitting chair omg fire looked like wanted jump ch,1539195116661
780,,,,,,,,,,0,0,0,I deserve,1539195116663
781,,,,,,,,,,0,0,0,truly apocalyptic,1539195116659
782,,,,,,,,,,0,0,0,VENOM WAS VALID CRITICS CAN SUCK THEIR SYMBIOTIC ASS,1539195117663
783,,,,,,,,,,0,0,0,There,1539195117663
784,,,,,,,,,,0,0,0,The handles tagged interesting Almost like celeb tags brand campaign,1539195117659
785,,,,,,,,,,0,0,0,This week join Jamie Dornan amp Rosamund Pike This Friday pm,1539195117657
786,,,,,,,,,,0,0,0,Being anxious person overthinks lot sucks much bc I genuinely tell I legitimate reasons b,1539195117660
787,,,,,,,,,,0,0,0,Go,1539195117661
788,,,,,,,,,,0,0,0,It s pretty clear Trump lt s Israel Here s Palestinians trying use advantag,1539195117661
789,fursuit,,,,,,,,,0,0,0,cute boy fursuit,1539195117661
790,,,,,,,,,,0,0,0,How could feel I betrayed,1539195117663
791,,,,,,,,,,0,0,0,That u bot,1539195117659
792,,,,,,,,,,0,0,0,ah im going crazy curse hyung curse tip mouth now,1539195117666
793,,,,,,,,,,0,0,0,They must laughing us side channel quite believing Wales,1539195117664
794,,,,,,,,,,0,0,0,In lot ways Bethesda treats fallout like aesthetic theme Which paints way,1539195117659
795,,,,,,,,,,0,0,0,Frankie Steel Wrestling OC Literate Descriptive NonDTF No Mature Content,1539195117665
796,,,,,,,,,,0,0,0,I lost interest real fucking fake I good myself,1539195118663
797,,,,,,,,,,0,0,0,I know many women want famous I know one single woman wants famous assaulte,1539195118664
798,,,,,,,,,,0,0,0,To future boyfriend please buy,1539195118661
799,ActiveMeasures,,,,,,,,,0,0,0,Looking forward screening ActiveMeasures discussion Marley Clements,1539195118665
800,,,,,,,,,,0,0,0,hey ben many times banned twitch past years tell many,1539195118659
801,,,,,,,,,,0,0,0,I met every Federal amp State requirement ballot Only candidates BALLOT Weeks ago candidates MA,1539195118660
802,MONSTA_X,MONSTAX,THE_CONNECT,JAPAN,OSAKA,몬스타엑스월드투어,일본,오사카,,0,0,0,MONSTAX MONSTAX WORLD TOUR lt THECONNECT gt IN JAPAN OSAKA MXNDWORL,1539195118663
803,,,,,,,,,,0,0,0,hate crime,1539195118665
804,,,,,,,,,,0,0,0,Varsity Boys District Champions Varsity Girls rd Both teams advance Regionals,1539195119662
805,FridayFeeling,inspiration,grateful,,,,,,,0,0,0,What Are You Grateful For Spread Gratitude Far Wide FridayFeeling inspiration grateful vi,1539195119658
806,,,,,,,,,,0,0,0,Too Playa,1539195119666
807,,,,,,,,,,0,0,0,Spartan,1539195119666
808,,,,,,,,,,0,0,0,mr Guieu,1539195119661
809,,,,,,,,,,0,0,0,UNICEF reports Palestinian children arrested Israel concluding ill treatment children come contact w,1539195119665
810,,,,,,,,,,0,0,0,Sadly bill nothing try amp get McCarthy elected speaker The real chance was,1539195119661
