,entities.hashtags.0.text,favorite_count,reply_count,retweet_count,text,timestamp_ms
143,,0,0,0,Q amp A Chris I would add listening alternative actual news reading books wo,1539200469662
144,,0,0,0,Regarding Nikki Haley among first actions job barely two weeks confirmed,1539200469663
145,,0,0,0,I cut entire chapter yesterday I couple little pieces left thought How I fi,1539200469658
146,ALDUB169thWeeksary,0,0,0,Happy ALDUBthWeeksary Aldub Nation Here ink art project I thinking since Monday Hehe I hope li,1539200469657
147,,0,0,0,Dj Warrior Oh Shit WTF La entrada Dj Warrior Oh Shit WTF aparece primero en,1539200469657
148,,0,0,0,See Instagram post,1539200470660
149,,0,0,0,Sark finish babysit line,1539200470657
150,,0,0,0,KYC coming Have completed yet Everyone needs complete Tier need complete Tier sho,1539200470657
151,,0,0,0,Traffic Collision JAYNE BLVD PO JEFFERSON STA NY,1539200470658
152,,0,0,0,As well key note speaker I really proud moderate Pride Panel Session th Caribbean Sexual D,1539200470658
153,,0,0,0,Never stop gettin money nigga never u,1539200470657
154,,0,0,0,If offered one million dollars disown one parents would disown Me My father,1539200470665
155,,0,0,0,guys think gay wear black nail polish eyeshadow rings etc DO YALL KNOW HOW MUCH PUSSY YALL CO,1539200470658
156,,0,0,0,A man handed nearly half billion dollars assistance father telling immigrants welcome h,1539200470658
157,,0,0,0,But really type reader expects better author still technically lives pa,1539200470666
158,,0,0,0,odd flex ok,1539200470665
159,,0,0,0,yesterday month since saw bts,1539200470662
160,,0,0,0,need protect costs,1539200470663
161,Ufelani,0,0,0,Women really go Ufelani,1539200471664
162,,0,0,0,Today favorite international holiday Naruto s birthday,1539200471660
163,,0,0,0,Its hard curving yol public,1539200471657
164,,0,0,0,advisor really want take chem stats amp spanish semester plus classes,1539200471659
165,,0,0,0,Well fair little different He keep pinching RBG s arm see was,1539200471666
166,,0,0,0,I hope I preaching public I say vote prop,1539200471660
167,,0,0,0,Yes I hate mad busy work I also appreciate hour shift feel like hour shift tod,1539200471660
168,,0,0,0,In Hip Hop History Today Biz Markie released The Biz Never Sleeps October,1539200471663
169,,0,0,0,I get mailing list Just I registered product mean I opt mailings,1539200471659
170,,0,0,0,ERIC HOLDER CALLS FOR VIOLENCE When Republicans Go Low We Kick Them VIDEO via,1539200471663
171,,0,0,0,My favorite part recap getting second half Winter thinking oh yeah Fero,1539200471661
172,,0,0,0,Wow lakh Illegal immigrants Assam Hizbul Mujahideen Terrorists Assam deporting inhumane according t,1539200471660
173,,0,0,0,look please boys,1539200471665
174,,0,0,0,Last night Kanye West called token negro dumb negro I want guys imagine words,1539200471663
175,,0,0,0,Ho aggiunto un video una playlist di Frank Sinatra Fly Me To The Moon In Other Words Lyrics,1539200472657
176,vapefam,0,0,0,Get Captain Amsterdam Gummies Available two flavors vapefam Hemp CBD edibles,1539200472665
177,,0,0,0,That bar decade honestly shoutout peggy one,1539200472662
178,,0,0,0,Am I lady like zee world telemundo,1539200472664
180,WorldMentalHealthDay,0,0,0,Hey everyone Today WorldMentalHealthDay Take time tell love admire care Also t,1539200472661
181,,0,0,0,I love type art,1539200472665
182,PCAs,0,0,0,Teuk said maybe go South America November around SJ Anniversary s date LT PCAs TheGr,1539200472663
184,,0,0,0,I explain funny post,1539200472659
185,,0,0,0,got damn ocean crashed,1539200472662
186,うずまきナルト生誕祭2018,0,0,0,Happy birthday sunshine ramen son,1539200472662
187,,0,0,0,Boo sends titty pic Me,1539200472662
188,,0,0,0,Today I woke run sat sofa put sneakers woke hours later said sofa one sneak,1539200472663
189,,0,0,0,I would rather nice But would rather Bitch,1539200472662
190,,0,0,0,Theres thing ironic tiktok youre tiktoxic,1539200472666
191,,0,0,0,What re actually looking militia wing Democratic Party Their shock troops As Maxine says crea,1539200472659
192,,0,0,0,You already know cuh,1539200472661
193,streamer,0,0,0,Just went live streamer twitch twitchtv twitchstreamer TwitchAffilate,1539200472658
195,TireCostsAreOutOfControl,0,0,0,Maybe discussed days testing leading race day TireCostsAreOutOfControl,1539200472663
197,,0,0,0,NEW VIDEO IN MINUTES,1539200473664
198,,0,0,0,Idk TFFF I survived hoursday class high school I even handle hours day,1539200473659
199,,0,0,0,whoever voodoo doll take stuffing bitch trying lose weight lmao,1539200473664
200,,0,0,0,Just stumbled across video new forward Shane McAdam snagging goal year contender WAF,1539200473665
201,,0,0,0,Hammer Fiber Optics Holdings Corp HMMR OTCQB Hammer Communications Announces Closure Atlantic City Mar,1539200473658
202,,0,0,0,Let s quick Skull Squad giveaway Winner receive equivalent VBucks Paypal Gift Card buy a,1539200473657
203,,0,0,0,I m glad people actually see intentionally bait like,1539200473665
204,,0,0,0,drunk fuck talking uber driver,1539200473657
205,,0,0,0,Wave Hair Canking,1539200473663
206,,0,0,0,doyoung looks good time s sickening,1539200473658
207,CA48,0,0,0,Be precise Vote Democrat amp ballot End Trumpism CA,1539200473660
208,tyrussmash,0,0,0,tyrussmash realer words ever spoken many people run mouths personal business effects pe,1539200473657
209,AMAs,0,0,0,I Did Something Bad entered Top iTunes US following AMAs performance,1539200473665
210,Ufelani,0,0,0,Marriage coffin Ufelani,1539200473663
211,,0,0,0,oh god worship,1539200473658
213,,0,0,0,Acitretin promising therapy localised childhood lichen myxoedematosus An interesting read paediatri,1539200473663
215,,0,0,0,Tomorrow Today Classic Series The Butterfly Cell Phone Case For iPhone Plus And iPhone Plus UltraLuxury Ube,1539200473665
216,,0,0,0,k lot oo,1539200474659
217,,0,0,0,Tim Burton Chill,1539200474663
218,,0,0,0,oh euphoria next watch crying,1539200474662
219,,0,0,0,loads laundry done folded finallllyyy,1539200474659
221,,0,0,0,Happy October aka Halloween season importantly Emilia I s birthday month,1539200474660
223,,0,0,0,That IS good point,1539200474665
224,,0,0,0,Organizing house hours See final result part Coming soon Me omg I m so,1539200474659
225,,0,0,0,Recomiendo The growth spread largescale assessments testbased accountabilities political sociology global,1539200475665
226,,0,0,0,Wow sure hope brought gun might need paid protesters Soros going like,1539200475666
227,,0,0,0,Who done rap industry Lil Pump Like Eminem,1539200475661
228,,0,0,0,To LF bo w amp Eastern central time zone Will getting PP matches everyday playi,1539200475658
230,BTSinLondon,0,0,0,HONESTLY HE DOESNT EVEN NEED TO INTRODUCE HIMSELF ANYMORE IM D E A D BTSinLondon,1539200475663
231,정국,0,0,0,euphoria JUNGKOOK BTS,1539200475657
232,,0,0,0,Have listen tune next time movie chat,1539200475664
233,,0,0,0,Very late I m Nabi I m character designerconcept artistillustrator I ve looking studio job help sup,1539200475660
234,,0,0,0,When said start studying,1539200475666
235,,0,0,0,OH MY TODOSKSLALDKEKD I HAVENT SEEN THIS SINCE I WAS LIke THE MAPLE KIND YEAH,1539200475665
236,,0,0,0,day Alex Deserves WORLD He SO soft little wholesome He owns WHOLE hea,1539200475666
237,,0,0,0,Damn That thing I heard damn Smh,1539200476665
238,,0,0,0,Hey fancy coming show,1539200476664
239,,0,0,0,God created woman,1539200476662
240,CanEm,0,0,0,Who kissed Sanem kissed Sanem kissed She could nt resist kissed Sanem CanEm Erkenc,1539200476661
241,,0,0,0,Let count ways lie You tried take health care million Americans When failed made,1539200476660
242,,0,0,0,Look squad man,1539200476659
243,,0,0,0,I m working I ll hit podcast later I get hear mins,1539200476661
244,,0,0,0,Did nt deputy opposition John McDonnell condone type behaviour Seems liberals u,1539200476659
245,,0,0,0,Here present JuanNita,1539200476663
246,,0,0,0,Earthquakes tsunamis tornadoes traditionally Acts God Insurance Forms But climatechange continues coas,1539200477664
248,,0,0,0,Will I finish semester finish Tune later find,1539200477660
249,uhealthfitnessandwellnesscenter,0,0,0,Aqua Workout amp Therapy classes resume Thursday October uhealthfitnessandwellnesscenter UHealth Fitnes,1539200477661
250,,0,0,0,U got balls almost literally,1539200477662
251,,0,0,0,If I get called Hugo Lloris uni one time I drop,1539200477666
252,,0,0,0,If menzgold artist saf dey wear Alumi Chain What makes think gold deposit Menzgold actually gold,1539200477661
253,,0,0,0,Please share go along I really intrigued get crystals,1539200477663
254,,0,0,0,We go wherever ordered whether land sea air,1539200477666
256,,0,0,0,let Jimmy Butler run practice like Stone Cold Steve Austin,1539200477660
257,,0,0,0,We giving away special consoles celebrate Season Boon Horadrim starting custom PS Pro To enter sim,1539200477665
258,,0,0,0,When someone bottom slope birthright yet,1539200477658
259,,0,0,0,Last night Castle Baynard City London result Labour Ind Malins Ind Raja Ind Emerson,1539200478659
261,,0,0,0,I think s ex gf s statement dumped She alluded bit crank,1539200478662
262,,0,0,0,Liam Neeson walks onto set horse,1539200478666
263,,0,0,0,Matthew Collins student Harnett Central High School NC kicked school football game wearing t,1539200478657
264,,0,0,0,Shiny new cycles distribution students Vidhan Sabha Ambah Madhya Pradesh Model code conduct damned eh,1539200478666
265,,0,0,0,Turned closet beauty studio,1539200478658
266,,0,0,0,somebody said turn phone upside looks like bowling I lost lmfaoooo,1539200478666
267,NeverSettle,0,0,0,Go time NeverSettle,1539200478665
268,,0,0,0,Girls love say get phone half hour want attention,1539200478658
269,,0,0,0,We passes well,1539200478664
270,,0,0,0,walking arena sweetener tour without ticket,1539200478665
271,,0,0,0,Bored mash Frosty It pretty good,1539200478663
272,,0,0,0,hours Earth seen geostationary orbit,1539200478658
273,,0,0,0,mf sound like breath seagull,1539200478665
274,,0,0,0,sum cute ass yeehaw shit cant lie,1539200478659
275,,0,0,0,I guess mad cus smoking pen told learn roll joke Bitch,1539200478663
277,PS4live,0,0,0,Check broadcast PlayStation PSlive Call Duty Black Ops III live,1539200478659
278,,0,0,0,Cute date ideas fall get flu shot wash hands frequently avoid catching spreading unnecessary sickn,1539200478663
279,,0,0,0,Man got ta love black people bruh,1539200478658
281,,0,0,0,So going nuts year Over artists speakers one weekend I m v,1539200478665
282,PSAT,0,0,0,When u get separated ur dolphin friends PSAT,1539200479661
283,DANGER,0,0,0,Don exclude air aware surroundings DANGER,1539200479659
284,,0,0,0,hate suspicious things damn gut feeling really always right,1539200479660
285,,0,0,0,Don ever stop Being solid female cause weak ass nigga folded,1539200479665
286,,0,0,0,Ain enough history world keep letting somebody fuck Y acting dumb dumb,1539200479657
287,,0,0,0,Cruz SCARED ca nt face Beto front crowd nt made lackeys,1539200479661
288,,0,0,0,Liam Neeson walks onto set horse,1539200479660
289,,0,0,0,I happier well children granddaughter,1539200479665
290,,0,0,0,See tight pussy grip vibrating Dildo really needs loosen,1539200479665
292,,0,0,0,Thank Mawedo Jnr following Twitter,1539200479659
293,,0,0,0,It s Avengers Register Vote,1539200479659
294,,0,0,0,Write amp wire money Western Union using info Crystal Mason Hobbs PO Box Fr Worth TX,1539200479665
295,,0,0,0,Squads best Bet I take loss game think,1539200479658
296,,0,0,0,Im trying active hella hard,1539200480662
297,,0,0,0,Rosenstein show tomorrow Wonder,1539200480660
298,,0,0,0,SCOOP TRUMP nominee post business Ukrainian energy interests linked proRussian oligarch paid MA,1539200480658
300,,0,0,0,Gov Skeletor s getting TV much possible pretendingcare ppl political purposes asking America pray for,1539200480664
301,,0,0,0,IDEA memories instead Snapchat Spotify On day years ago listened I fall apart Post Malon,1539200480666
302,,0,0,0,thankful mom sent box pampers,1539200480666
303,,0,0,0,Yes judge I myselfI nt pay I eventually wolf pup pay meGet dud,1539200480665
304,,0,0,0,Me boss I show late work I best employee got,1539200480659
305,,0,0,0,Matthew Collins student Harnett Central High School NC kicked school football game wearing t,1539200480661
306,,0,0,0,Good Morning Hawks One New Mexico Baseball Families needs prayers support Freshman PV player Max been,1539200480661
308,,0,0,0,My grandma really came thru taught make favorite meals growing,1539200480658
309,,0,0,0,This getting Kafkaesque,1539200480658
310,,0,0,0,Also I asked go away continuing talk harassment bye bye Kev nice day,1539200480664
312,,0,0,0,I posted new video Facebook,1539200480658
313,,0,0,0,CLF All seats clearly safe corporatebacked candidates Also CLF pours millions safe,1539200480666
314,,0,0,0,Naw dont play dumb,1539200481659
315,EXO,0,0,0,TRANS Milka Weibo Update Lay EXO,1539200481662
316,,0,0,0,My names logic I m biracial Btw I m biracial,1539200481665
317,,0,0,0,interviews Superbad costar Michael Cera version tried hide world,1539200481660
318,,0,0,0,crap need I buy,1539200481662
320,,0,0,0,I understand correlate still true cares,1539200481658
321,,0,0,0,They got sexual assault accusations logged Brett Kavanaugh s Wikipedia page regardless next years the,1539200481663
322,,0,0,0,That shit sound heat boy,1539200481665
323,,0,0,0,UFC Fighter Gives ShoutOut His Homie Justice Brett Special K Kavanaugh After Match Win,1539200481663
324,,0,0,0,cant believe real,1539200481659
325,,0,0,0,OH MY GOD wow,1539200481662
326,,0,0,0,yeah ur cute u registered vote,1539200481659
327,,0,0,0,buying stop fact already packaged up feel sorry poor thing still lol,1539200481662
328,,0,0,0,young forever dope,1539200481659
329,,0,0,0,literally like mind,1539200481662
330,,0,0,0,Wakandan mushroom testicle ears takes motorized tax burden service vehicle destitution,1539200481658
331,,0,0,0,Lil euphorias turn sing,1539200481664
332,,0,0,0,someone compliments believe mirror,1539200481661
333,,0,0,0,US stocks drop sharply Dow points S amp P pace longest losing streak nearly t,1539200481659
334,,0,0,0,That FIRST ONE Still favorite horror film,1539200481664
335,,0,0,0,bottlenose dolphins finally find pod friends ve spent years forming bonds relationships with,1539200481661
336,,0,0,0,I wan na see happy And I know whay,1539200482658
337,,0,0,0,Nursing student bursary Scotland rise The bizarre nature NHS makes trainees pay,1539200482665
338,,0,0,0,gon na tell,1539200482662
339,,0,0,0,To live well work well show good activity Saint Thomas Aquinas,1539200482657
340,,0,0,0,Another light day sports action folks No free play available today Check back us later week,1539200482658
341,,0,0,0,Two words Electoral College,1539200482661
342,,0,0,0,Yall dont know much money wouldve paid watch Jimmy practice today,1539200482660
343,,0,0,0,please kill hugs,1539200482665
344,,0,0,0,One many things I thankful YES making lifelong friends I ca nt imagine different life wou,1539200482658
345,,0,0,0,Oh Candy Corn fund Klan Okay buddy But Planned Parenthood problem This sad I just,1539200482660
346,,0,0,0,Mjafton lajmerosh kur te vish dhe I ll u,1539200482660
347,,0,0,0,At point someone say amp inciting violence s,1539200482665
348,,0,0,0,sir point called inciting violence This must stop left,1539200482660
350,,0,0,0,DOPE MV stills,1539200482658
351,,0,0,0,u mean fucking world hope u know,1539200483662
352,,0,0,0,It s time Texas lead way health care everyone see doctor afford prescriptions well e,1539200483658
353,,0,0,0,Apparently followers nt believe I m man,1539200483666
354,,0,0,0,Although also bit sad,1539200483664
355,,0,0,0,abducted adopted abducted adopted abducted adopted,1539200483659
356,,0,0,0,Put pictures ig,1539200483663
357,MPN,0,0,0,EricKelly MPN ArianaGrande,1539200483657
358,,0,0,0,You ever drink water restaurants free flex Europeans,1539200483666
360,,0,0,0,huh That busy year lot traitors It also busy year Russian Agents missi,1539200483660
361,,0,0,0,Trump insecurities around intelligent women selection words appear demean confuse hi,1539200483658
362,,0,0,0,Three cars parked outside DLR top Powys St Should I swerving many pedestrian area H,1539200483660
363,,0,0,0,heard You talking recommendations Horror Movies even though low budgetSl,1539200483663
364,,0,0,0,sidney scratch kinda wish could go back n write two comic bit wah,1539200483659
365,,0,0,0,Swancelona City FC,1539200483664
366,,0,0,0,Let us check schedule might busy next weeks You know Because CIF,1539200483662
367,,0,0,0,You ve got healing I want You ve got healing I want,1539200484662
368,,0,0,0,It hard album album costs less meal McDonalds get cocky A,1539200484664
370,WalkAway,0,0,0,They never gon na get Amazing Everybody going WalkAway Hollwood dragged us a,1539200484659
371,,0,0,0,We unable message Kindly follow back able message DM us,1539200484660
372,Repost,0,0,0,Repost phatclubsoho A PAY PHATCLUB KU KLUB EVERY THURSDAY Klub,1539200484666
373,,0,0,0,Thanks Laura somehow I feeling bit guilty emotional I concerned mum cope x,1539200484662
374,,0,0,0,banksy stunt kavanaugh confirmed chair immediately starts shred,1539200484663
376,,0,0,0,Hey stay almost free right hahaha,1539200484661
377,,0,0,0,Versace Collection men fashion sneakers US EU,1539200484661
378,,0,0,0,About half plastic trash found Canadian shorelines could traced back five companies Nestl Tim Hortons PepsiCo,1539200484664
379,,0,0,0,Reminder Trump said Goldman Sachs total control Hillary Clinton Ted Cruz Then filled ca,1539200484663
380,,0,0,0,I answer audience questions first ever Asking Sterling A Patreodcast I tired talking h,1539200484665
381,,0,0,0,Good morning yall better fucking register vote,1539200485658
382,,0,0,0,DrBob Eaker turned last Sunday He wrote Professional Learning Communities Work years ago Rick DuFour,1539200485658
383,Advice,0,0,0,Right aswear say Advice make sales x whole ReignAlbum adey lie,1539200485658
384,,0,0,0,The co founder Brotherhood Ruralists David Inshaw This work may know best one o,1539200485664
385,,0,0,0,How fraudster got million Canadian university They asked via Digg,1539200485661
386,,0,0,0,Positive news day Cabinet approved closure Corporations namely Biecco Lawrie Limited National Jute M,1539200485661
387,,0,0,0,M gon make fun big ass head,1539200485660
389,,0,0,0,She hard time past couple days I got,1539200485658
390,,0,0,0,Agree Allison His ex hurt lashes Completely,1539200485666
391,,0,0,0,I bet oxygen CRISP shit,1539200485657
393,,0,0,0,Yeah good job oversimplifying Easier repeat talking points divide everything R,1539200484660
395,,0,0,0,Like Retweet chance win Today Giveaway Gift,1539200486663
396,,0,0,0,This cured depression,1539200486663
397,,0,0,0,Sony Confirms PlayStation Is Coming,1539200486659
398,,0,0,0,Im work civics group,1539200486661
399,,0,0,0,watched videos night heart feels tight please felt sad,1539200486661
402,,0,0,0,Glad found Pieta House helpful case s e,1539200486657
403,,0,0,0,Nigga That yo fault lol,1539200486659
404,,0,0,0,im fucking w nobody fwm want energy,1539200486662
405,,0,0,0,when see cute girl,1539200486661
406,,0,0,0,lucky ur present us booming shining banging dancing,1539200486663
408,,0,0,0,Ready season come back around Y understand bruh,1539200486659
409,,0,0,0,Not cat behaves like one,1539200486663
411,trump,0,0,0,Hodgetwins react Ever since I played Trump black people love trump MAGA,1539200487660
412,,0,0,0,One reasons I deserve flat stomach,1539200487657
413,,0,0,0,Be kind never know people going Check friends loved ones make sure ok,1539200487663
414,UFC229,0,0,0,Ryan LaFlare announces MMA retirement years UFC fights UFC,1539200487661
415,,0,0,0,please remember make playlists separate ones already provided spotify apple music etc s,1539200487664
416,,0,0,0,Lars Sullivan new theme song WM tickets version,1539200487661
417,,0,0,0,anytime I smell loud I scream WOW IT SMELL LIKE WEED IN THIS BITCH hopes person smoking step forw,1539200487659
418,,0,0,0,Also kinda assumed u Dil Mil lmao,1539200487666
419,,0,0,0,level interest fan bus Naperville North Friday We would need leas,1539200487660
420,,0,0,0,So athletics exploitation especially CTE prone sports,1539200487662
421,,0,0,0,There s something lovely word conjunction And also working conjunction course Good wor,1539200487660
422,,0,0,0,Me realizing one away fourteen days,1539200487657
424,,0,0,0,Bad move Promoting us Either wear motorcycle helmets none us Canc,1539200488661
425,immigration,0,0,0,Citing shithole countries slur judge blocks Trump admin ending immigration protections,1539200488660
426,,0,0,0,Working really really hard minute The last sessions great Confident I something ready f,1539200488663
427,,0,0,0,Weeks go like Mooonnnndddddaaaayyy Tuessssdddayy Wednesssday Thursday Friday S Sun,1539200488657
428,,0,0,0,With American Patriot hosting Buy book,1539200488664
429,,0,0,0,life burden times,1539200488660
430,,0,0,0,Nikki Haley resigns UN Amb How theory After midterms trump fires Sessions appoints Lindsey G,1539200488665
431,,0,0,0,Hi Abhijeet Thanks reporting us I m sorry hear We re help May I know,1539200488665
432,,0,0,0,Do favour listen realistic practical take mental strength,1539200488658
433,,0,0,0,I miss college,1539200488663
434,,0,0,0,Plus The real story behind Daniel fixing Kathryn s dress red carpet READ FULL STORY HERE,1539200488666
435,VoicingTheGospel,0,0,0,Blaze Christ On High Backpack Mix ft Tony Stone VoicingTheGospel NP GetTheApp ThankGod,1539200488664
436,SCOTUS,0,0,0,Illegitimate president Illegitimate SCOTUS They ones stealing Tax payers They one ar,1539200488664
437,,0,0,0,I LOVE YOU,1539200488664
438,,0,0,0,Take back day met Pa ir HAHAHA,1539200489664
439,kpoplatinosparty,0,0,0,The frogs name Alexander Hernandez Paul Jack Changgu said kpoplatinosparty,1539200489662
440,,0,0,0,Love ya xxx,1539200489658
443,,0,0,0,NEW SOUND EXCLUSIVE UPLOAD ft Supreme LINK h,1539200489666
444,,0,0,0,I tryna see men eyeshadow dangly earrings rings painted nails Let go cowards,1539200489658
445,,0,0,0,Is early endearments,1539200489662
446,AMAs,0,0,0,Throwback last year AMAs delivering one favorite red carpet interviews ever,1539200489661
447,,0,0,0,Oh yeah would sure settle things Pour gasoline small fire like settle,1539200489661
448,,0,0,0,These Are The People That Exist In The A Star Is Born World And The People That Apparently Do nt,1539200489661
449,,0,0,0,The Norwegian fjords painting Georg Anton Rasmussen Track day h,1539200489665
450,Heisencurts,0,0,0,Yes I able stop Candy Lady Heisencurts BreakingBad,1539200489658
452,,0,0,0,Please raise awareness,1539200490660
453,,0,0,0,Lana Del Rey everyone week,1539200490664
454,,0,0,0,The Muslim council Great Britain publically stated soldiers justifable targets suicide bombers,1539200490663
455,,0,0,0,In response Sen Bernie Sanders questions removal stock awards bonuses Amazon says hourly employees,1539200490657
456,,0,0,0,To honest interests things like Zondo commission amp VBS saga The politicians wh,1539200490659
457,,0,0,0,That s okay keep election nt want Americans anymore give them,1539200490661
458,,0,0,0,Democrats cheer amp chant fight Eric Holder tells crowd When Republicans go low kick em,1539200490662
461,,0,0,0,stan Bebe Rexha follow everyone retweets gain new mutuals,1539200490663
462,,0,0,0,ur fav hasnt charted since TWENTY SIXTEEN y,1539200490661
463,,0,0,0,The Full Gallery Nina Hartley screaming huge black cock pou,1539200490658
464,,0,0,0,BREAKING Jon Jones vs Alexander Gustafsson II set UFC December th Las Vegas IT S FINALLY HAPPENING htt,1539200491658
465,,0,0,0,The pictures criminal These images show brutal beating son two soldiers A yearold,1539200491665
466,,0,0,0,I never realize frozen someone comes melt ice,1539200491659
467,,0,0,0,Back school gone back I nt want yo whore presen,1539200491664
468,,0,0,0,Ditto So good meet future radio family,1539200491666
469,,0,0,0,I miss ur cute self,1539200491666
471,,0,0,0,Like I fake friendships much I like people I saying really hit hard,1539200491661
473,TalkPoint,0,0,0,TalkPoint Nitin Gadkari says Modiled BJP overpromised Cracks party coursecorrection,1539200491657
474,,0,0,0,jungwoo stare i felt truly king ending poses,1539200492657
475,,0,0,0,naturalhairqueens All real natural hair Braid dreads Type c They black Their,1539200492658
476,,0,0,0,Some people might get salty I really glad Uaenas give crap many views IU gets Yes it,1539200492658
477,,0,0,0,OMFD I thought little black yout nosey He undercover CID,1539200492657
478,지민,0,0,0,LYS LONDON JIMIN BTS,1539200492665
479,,0,0,0,The phone screen lamp moths,1539200492657
480,,0,0,0,Disgusting Vile Video Antifa amp Blacks matter Screaming obscenities drivers protest One man stops,1539200492665
481,,0,0,0,Turn read receipts pussy ignore wit yo chest,1539200492658
482,,0,0,0,Parents concerned children safety fights La Quinta High School recorded shared social media,1539200492657
483,,0,0,0,CARDIS VERSE CARDIS LOOK CARDI PERIOD SLAYYYYYYYED,1539200492664
484,,0,0,0,So guy impregnated girls told abort Lord good third gave birth triplets,1539200492657
487,bts,0,0,0,The ARMY taken nightclubbar O Well bts,1539200493658
488,,0,0,0,child smells weed skunk nearby adult smells skunk lmao somebody smoking dank as,1539200493657
490,,0,0,0,want fuckin peach,1539200493662
491,,0,0,0,im proud boo would hav hugged made sure okay c,1539200493665
493,,0,0,0,The Mass Extinctions,1539200493663
494,BerlinStation,0,0,0,Academy Awardnominated actor James Cromwell ticket board third season Epix spy series BerlinStation htt,1539200493666
495,JimJordan,0,0,0,Lifelong teacher amp union leader Janet Garrett kicking Jordan s butt That s s happening JimJordan ca nt Speaker,1539200493657
496,,0,0,0,writers pivot palliteration,1539200493661
498,,0,0,0,Thank everyone support Know someone risk struggling There resources t,1539200493660
499,,0,0,0,It okay feel nauseous morning time It okay feel like breath overwhelmed It okay ha,1539200494659
500,,0,0,0,Wishing happy birthday May year celebratory wonderful films,1539200494662
501,,0,0,0,Ugh I wish I sitting balcony santorini downing bottle wine rn,1539200494663
502,,0,0,0,WOW attended tour year watch artist year perform album year,1539200494659
503,GainWithTrevor,0,0,0,Let s gain real quick Retweet follow Follow everyone Follow back fast GainWithTrevor,1539200494665
504,,0,0,0,Ya ll need stop using liberal left interchangeably Someone bashes someone else head club a,1539200494659
505,,0,0,0,damn nigga said,1539200494663
506,,0,0,0,If want see change start Get Better better A positive mindset get far Stay focused on,1539200494664
507,,0,0,0,I love Tracey tbf,1539200494657
508,,0,0,0,I told would scared I feelings IDGF,1539200494657
509,PunguzaMizigo,0,0,0,I totally like revised version PunguzaMizigo The way go,1539200494657
510,,0,0,0,My boyfriend soooooo big amp bad goin bed wan na lil spoon huh,1539200494666
511,,0,0,0,Google poorly led This absolutely appalling The arrogance nauseating On back dodgy deal,1539200494663
512,,0,0,0,It s politicians s psychological We Indians r still mentally slaves Britishers,1539200494664
513,,0,0,0,FINALLY I DONT WANT FAZEWAFFLES ANYMORE,1539200494658
514,,0,0,0,Cardi AMAs performance nearly million views YouTube,1539200494666
515,,0,0,0,Allah wish place difficulty He wishes cleanse perfect His blessing th,1539200494665
516,,0,0,0,Social Media Marketing easy Monetizing social media efforts child play Just social media i,1539200494665
517,,0,0,0,The PALLID HARRIER still showing well green farmyard gate Icknield Way Royston Therfield,1539200494662
518,MPN,0,0,0,fuckfuckshitpis MPN Anitters SelenaGomez HotelTransilvania,1539200495662
519,,0,0,0,earbuds stopped working one ear death would preferable,1539200495662
520,,0,0,0,If I win Student Rep nomination I gon na dance around uni like Theresa May Dancing Queen,1539200495662
521,,0,0,0,Wallflower breadfruit seemed tasteful diadem,1539200495663
522,,0,0,0,Cute mixed bottom boy worked Waltdaddy dick Purchase video,1539200495657
523,,0,0,0,im going say sum everything amazing one best days life,1539200495657
524,,0,0,0,GLORY SOUND PREP Nov,1539200495663
525,,0,0,0,Are chills spooky orgasms,1539200495661
526,,0,0,0,If re passionate abt affordable housing amp racial equity want make difference DC apply join DCFPI our,1539200495665
527,,0,0,0,People speak English read fic English know trauma seeing dirty talk native language,1539200495664
528,,0,0,0,ill text u,1539200495666
529,,0,0,0,Wanted Special Adopter We facing giant adoption challenge literally amp need help find brother,1539200495666
530,,0,0,0,We never seen male hip hop artist unapologetic stand peers women like,1539200495666
531,,0,0,0,How India s artisans prepare Durga Puja Hindu festival commemorates goddess Durga,1539200495666
532,,0,0,0,Emily DiDonato Tiffany amp Co Celebrates Tiffany Blue Book Collection NYC,1539200495663
533,psat,0,0,0,dolphins pods hear distinct sounds psat psat,1539200496658
534,AMAs,0,0,0,IRL Barbie hot pink number AMAs,1539200496664
535,,0,0,0,Why u taking shots,1539200496661
536,,0,0,0,Hiii I wondering wanted mutuals UWU Yeah sure DM twitter,1539200496660
537,,0,0,0,Kanye lunch Trump Taylor Swift speaking systemic racism Instagram Lana Del Ray told Azealia,1539200496664
538,,0,0,0,The Gulf breathlessly awaiting comments guidance Al Gore,1539200496664
539,,0,0,0,I knew Tim s laugh sounded familiar,1539200496661
540,,0,0,0,Follow everyone retweets likes,1539200496657
541,Pixel3,0,0,0,Do nt miss chance win choice Google Pixel PixelXL I entered sh,1539200496666
542,,0,0,0,No bomb blasts occurred country yrs Noof ppl killed terror attcks UPA Modi Mumbai De,1539200496666
543,,0,0,0,watching nightmare christmas first time adult left full questions,1539200496661
544,,0,0,0,broke heart poor baby,1539200496662
545,,0,0,0,FDE Battle ID I need backup Lvl Godsworn Alexiel,1539200496659
546,PetSematary,0,0,0,Sometimes dead better Watch official trailer PetSematary based terrifying novel In the,1539200496664
547,,0,0,0,Ben Carson qualified He go back surgery He s like educated numnut,1539200496657
548,BREAKING,0,0,0,BREAKING Ostrem takes plea deal avoid maximum sentence death penalty,1539200496657
549,,0,0,0,What s UN specifically investigating Universal Credit part s inquiry poverty austerity the,1539200497659
550,,0,0,0,I hate people choose person amp come running back one else,1539200497664
